 0.098251, 0.098215, 0.098243, 0.098242,-0.000030, 0.000022, 0.115721,-0.115727
 0.098134, 0.098125, 0.098104, 0.098131,-0.000013, 0.000083, 0.115532,-0.115545
 0.098132, 0.098059, 0.098032, 0.098058, 0.000092, 0.000035, 0.115205,-0.115441
 0.097756, 0.097932, 0.098009, 0.097964,-0.000076,-0.000036, 0.115267,-0.115024
 0.097995, 0.097639, 0.097806, 0.098011,-0.000126,-0.000176, 0.114894,-0.114583
 0.097697, 0.097687, 0.097967, 0.097737,-0.000061, 0.000088, 0.114286,-0.114261
 0.097595, 0.097463, 0.097805, 0.097729, 0.000104,-0.000005, 0.113885,-0.114301
 0.097554, 0.097419, 0.097304, 0.097129,-0.000307, 0.000522, 0.113908,-0.113907
 0.097381, 0.097542, 0.096905, 0.097528, 0.000093, 0.000099, 0.113324,-0.113195
 0.097070, 0.097311, 0.097164, 0.097275,-0.000320,-0.000341, 0.113132,-0.113080
 0.097235, 0.096670, 0.097063, 0.096988, 0.000225, 0.000247, 0.112380,-0.112844
 0.096991, 0.097229, 0.096765, 0.097375, 0.000242, 0.000035, 0.112445,-0.112162
 0.097086, 0.097146, 0.097056, 0.097239,-0.000189,-0.000254, 0.111696,-0.111414
 0.097224, 0.097069, 0.096449, 0.096456,-0.000070,-0.000196, 0.111222,-0.111344
 0.096268, 0.096715, 0.097102, 0.096906, 0.000208, 0.000571, 0.111361,-0.111150
 0.096250, 0.096535, 0.096730, 0.096262, 0.000372, 0.000290, 0.110893,-0.110876
 0.096251, 0.095725, 0.096916, 0.096394,-0.000101, 0.000146, 0.110647,-0.110725
 0.096102, 0.095756, 0.096578, 0.096667, 0.000279, 0.000097, 0.109512,-0.109995
 0.095592, 0.095798, 0.096483, 0.096338,-0.000466, 0.000363, 0.109463,-0.109114
 0.096281, 0.096001, 0.095349, 0.095454, 0.000311,-0.001178, 0.109147,-0.109152
 0.096004, 0.095424, 0.095527, 0.095899,-0.000178, 0.000340, 0.108823,-0.108790
 0.095393, 0.095105, 0.095298, 0.095841, 0.000706, 0.000204, 0.108682,-0.108593
 0.095046, 0.095841, 0.095695, 0.094895, 0.000145,-0.000426, 0.108309,-0.107886
 0.095970, 0.095550, 0.094637, 0.095627, 0.000231, 0.000204, 0.107117,-0.107183
 0.094721, 0.094207, 0.095749, 0.094893,-0.000327, 0.000107, 0.107454,-0.106769
 0.094492, 0.095184, 0.094808, 0.094819, 0.000297,-0.000054, 0.106444,-0.105770
