 0.112996,-0.000005,-0.000015,-0.112995, 0.000009, 0.000001,-0.000009,-0.000001
 0.112701, 0.000090,-0.000192,-0.112652,-0.000030,-0.000099, 0.000030, 0.000099
 0.112426,-0.000094, 0.000048,-0.112321, 0.000124,-0.000060,-0.000124, 0.000060
 0.112297, 0.000197,-0.000183,-0.112275, 0.000014,-0.000083,-0.000014, 0.000083
 0.111541, 0.000239,-0.000436,-0.111810,-0.000110, 0.000161, 0.000110,-0.000161
 0.111419,-0.000058,-0.000314,-0.111522,-0.000088, 0.000047, 0.000088,-0.000047
 0.111448, 0.000030,-0.000206,-0.111193,-0.000174,-0.000180, 0.000174, 0.000180
 0.111117,-0.000339, 0.000184,-0.110757, 0.000012, 0.000088,-0.000012,-0.000088
 0.110588,-0.000354, 0.000032,-0.110747, 0.000356, 0.000047,-0.000356,-0.000047
 0.110466,-0.000073, 0.000223,-0.110273,-0.000019, 0.000070, 0.000019,-0.000070
 0.110133, 0.000098, 0.000047,-0.110340,-0.000055, 0.000144, 0.000055,-0.000144
 0.109733,-0.000625, 0.000328,-0.109716,-0.000049, 0.000429, 0.000049,-0.000429
 0.109352,-0.000081, 0.000467,-0.109385, 0.000015, 0.000073,-0.000015,-0.000073
 0.108759,-0.000057, 0.000144,-0.108785, 0.000070, 0.000481,-0.000070,-0.000481
 0.108485, 0.000947,-0.000519,-0.108665,-0.000212,-0.000137, 0.000212, 0.000137
 0.108159, 0.000084, 0.000294,-0.107750, 0.000004, 0.000107,-0.000004,-0.000107
 0.107805,-0.000014,-0.000314,-0.108424,-0.000276, 0.000391, 0.000276,-0.000391
 0.107184,-0.000284, 0.000676,-0.107663, 0.000187,-0.000048,-0.000187, 0.000048
 0.107111, 0.000343, 0.000188,-0.107665, 0.000548,-0.000217,-0.000548, 0.000217
 0.106700,-0.000375, 0.000423,-0.106857, 0.000059,-0.000018,-0.000059, 0.000018
 0.106480, 0.000757,-0.000459,-0.106277, 0.000315, 0.000487,-0.000315,-0.000487
 0.105915,-0.000213,-0.000218,-0.104988,-0.000239, 0.000164, 0.000239,-0.000164
 0.105319,-0.001095, 0.001697,-0.105273, 0.000103, 0.000508,-0.000103,-0.000508
 0.104414,-0.000994, 0.000149,-0.104684, 0.000072,-0.000143,-0.000072, 0.000143
 0.104695,-0.001376, 0.000198,-0.103947, 0.000297, 0.000143,-0.000297,-0.000143
 0.104027,-0.000030, 0.000983,-0.104296,-0.000002,-0.000006, 0.000002, 0.000006
 0.103474, 0.001307,-0.000699,-0.103445,-0.000230, 0.000136, 0.000230,-0.000136
 0.103289,-0.000809, 0.000595,-0.103012,-0.000049, 0.000007, 0.000049,-0.000007
