 0.000278,-0.000932, 0.001221, 0.003066, 0.008549, 0.011147, 0.005122, 0.007722
 0.002437,-0.004852,-0.000350,-0.000940, 0.007039,-0.004190, 0.003313,-0.005161
 0.003317,-0.002448,-0.001063, 0.000495,-0.002440, 0.005096,-0.000744, 0.004564
-0.000839, 0.003663, 0.000787,-0.002285,-0.002393,-0.002357,-0.002756, 0.000958
-0.000104,-0.005154,-0.002061,-0.001627, 0.001628, 0.000768, 0.001072, 0.001341
-0.002540,-0.004560, 0.002173,-0.001431, 0.003054,-0.003419, 0.000275,-0.001339
 0.004430,-0.003204, 0.000383,-0.005363, 0.002728,-0.007876, 0.001221,-0.005687
 0.004377,-0.000491,-0.000826,-0.004922, 0.000462,-0.011232,-0.003428,-0.008768
-0.001408,-0.002071, 0.005777, 0.001658, 0.005868,-0.001988, 0.001640,-0.001552
 0.002926, 0.002785,-0.001432,-0.001034,-0.002276, 0.002708,-0.000345,-0.000584
-0.002206, 0.000462,-0.002321,-0.000820, 0.006687,-0.000500, 0.006002, 0.006549
 0.003326, 0.003522,-0.002132,-0.002703, 0.000450, 0.000252, 0.002343, 0.000923
-0.005137, 0.002180,-0.001592,-0.001569,-0.002965,-0.005627,-0.004039,-0.003784
-0.002098,-0.001241, 0.002945, 0.002176, 0.001058,-0.002998,-0.000119,-0.001918
-0.003799,-0.001412, 0.004046, 0.005544, 0.003623, 0.000375, 0.001054,-0.001153
 0.004450,-0.001431, 0.000083,-0.003079,-0.000306,-0.005952,-0.001337,-0.001987
-0.002309,-0.000436, 0.002391,-0.001257,-0.002045, 0.003013,-0.003672,-0.000532
 0.000303,-0.001302, 0.000159,-0.004078,-0.002882, 0.004671,-0.001928, 0.004970
-0.000089,-0.001980, 0.004507,-0.002756,-0.001736,-0.000824,-0.003232,-0.001075
-0.000979, 0.002044,-0.001927, 0.003860, 0.004859, 0.007929, 0.003402, 0.003360
 0.009260, 0.000609,-0.004540,-0.004627, 0.002441, 0.006285, 0.001627, 0.001599
 0.003236, 0.000199,-0.003602,-0.000905,-0.003195, 0.008136,-0.001642, 0.003202
 0.004810, 0.003455, 0.000500,-0.007590, 0.003010,-0.005715, 0.001268,-0.003144
-0.002303, 0.003100,-0.005304,-0.001074, 0.002082, 0.002030, 0.001193, 0.006911
-0.004873, 0.000426, 0.004000, 0.000749, 0.001157,-0.005258,-0.001212,-0.005355
-0.000302,-0.000160,-0.003357, 0.004716,-0.000645, 0.000953,-0.002159, 0.004649
 0.006405,-0.003520, 0.001141, 0.002920, 0.005617, 0.004511, 0.004060, 0.003150
 0.001049,-0.007083, 0.002537,-0.000907,-0.000243, 0.006329, 0.005629, 0.003929
-0.000932,-0.002984,-0.000006, 0.001107, 0.008100, 0.002636, 0.003510, 0.005067
-0.006901,-0.004852, 0.005374, 0.007547, 0.003117,-0.003792, 0.002995,-0.005763
 0.004028,-0.003830, 0.003091, 0.003521,-0.000880, 0.003695, 0.003921, 0.005378
 0.002636, 0.000704, 0.000275, 0.003199,-0.005940,-0.001705,-0.001097, 0.001345
 0.000485, 0.000891,-0.002268,-0.000236, 0.002091, 0.000898, 0.003798,-0.004577
-0.005278,-0.003628,-0.002221,-0.000451, 0.009222, 0.004022, 0.006835,-0.001377
 0.007018,-0.004348,-0.000105,-0.004651, 0.002090,-0.005566,-0.002778,-0.004986
 0.002109,-0.000101,-0.005106,-0.001738,-0.004682,-0.000805,-0.002860, 0.000618
-0.003299,-0.007871, 0.005154,-0.002765,-0.004461, 0.001127, 0.001564, 0.003062
-0.001628,-0.000505, 0.003876, 0.003916,-0.007614,-0.004185,-0.008077,-0.004274
-0.002568,-0.005116, 0.002492,-0.000477,-0.000838,-0.003969,-0.002818,-0.004825
 0.000819, 0.008263,-0.004868, 0.001723,-0.007880,-0.004890, 0.000913,-0.002476
-0.000799, 0.000242,-0.000757,-0.000928, 0.002431,-0.002271,-0.001229,-0.001175
 0.002996, 0.001116, 0.006616, 0.001316,-0.003318,-0.002885,-0.003340,-0.000133
