 0.132883,-0.000021, 0.000035, 0.132885,-0.000046, 0.000045,-0.000040, 0.000060
 0.132656, 0.000162, 0.000017, 0.132687, 0.000106,-0.000151,-0.000050,-0.000179
 0.132271, 0.000292, 0.000236, 0.132308, 0.000187, 0.000053,-0.000032,-0.000034
 0.131862, 0.000167,-0.000013, 0.132056, 0.000297,-0.000161, 0.000106,-0.000149
 0.131822,-0.000211, 0.000086, 0.131907,-0.000195, 0.000050,-0.000272,-0.000110
 0.131496, 0.000038,-0.000149, 0.131531,-0.000094,-0.000159,-0.000268, 0.000144
 0.131269,-0.000344,-0.000339, 0.131134, 0.000182,-0.000087, 0.000053, 0.000055
 0.131101,-0.000225,-0.000184, 0.131180, 0.000108,-0.000175,-0.000234, 0.000034
 0.130530,-0.000169,-0.000328, 0.131019, 0.000531, 0.000215,-0.000131, 0.000179
 0.130628,-0.000360, 0.000373, 0.130478, 0.000414, 0.000265, 0.000225, 0.000027
 0.130022,-0.000478,-0.000066, 0.130302,-0.000459, 0.000218,-0.000361, 0.000146
 0.129812, 0.000297, 0.000441, 0.129693, 0.000003, 0.000095,-0.000529, 0.000290
 0.129196,-0.000447, 0.000451, 0.129311, 0.000126, 0.001047, 0.000015,-0.000111
 0.128962, 0.000251, 0.001349, 0.128792,-0.000375, 0.000326, 0.000079, 0.000246
 0.128960, 0.000298,-0.000095, 0.128821,-0.000031,-0.000075, 0.000017,-0.000052
 0.128377, 0.000356,-0.000456, 0.128674,-0.000682,-0.000120,-0.000777,-0.000192
 0.128390, 0.000141, 0.000326, 0.128002,-0.000109, 0.000043, 0.000080, 0.000476
 0.127989,-0.000069,-0.000175, 0.128152, 0.000079,-0.000618,-0.000380,-0.000222
 0.127463,-0.000117, 0.000412, 0.127566,-0.000092,-0.000177, 0.000262, 0.000018
 0.127272,-0.000587,-0.000099, 0.127401, 0.000574, 0.000372, 0.000002,-0.001139
 0.126852, 0.000113,-0.000313, 0.126395, 0.000257, 0.000207, 0.000071,-0.000562
 0.126484,-0.000031, 0.000406, 0.126060,-0.000596, 0.000002, 0.000259, 0.000060
 0.125963,-0.000123,-0.000674, 0.125954, 0.000254,-0.000186, 0.000081, 0.000236
 0.125297,-0.001443,-0.000941, 0.125657,-0.000512, 0.000143,-0.000082, 0.000029
 0.125342, 0.000593,-0.000207, 0.124542, 0.000632,-0.000538, 0.000028, 0.000330
 0.124397, 0.000253, 0.001448, 0.124913,-0.000455,-0.000133,-0.000568,-0.000384
 0.124527,-0.000354,-0.000387, 0.124182, 0.000575, 0.000325, 0.000025,-0.000014
 0.124113, 0.000140, 0.000569, 0.124258,-0.000295, 0.000110,-0.000644,-0.000811
 0.124610,-0.001411,-0.001119, 0.123556,-0.000693, 0.000426,-0.000576, 0.000561
