 0.003730,-0.002879, 0.000798,-0.004738,-0.001331, 0.002595, 0.003060, 0.000315
-0.001921, 0.000027, 0.004268,-0.003961,-0.002714, 0.004837,-0.001264, 0.001011
-0.000702,-0.000373, 0.000767,-0.000833, 0.007835,-0.007278, 0.000832, 0.002149
-0.005774,-0.001127, 0.004150,-0.000523, 0.000097,-0.002517, 0.002370, 0.004762
-0.002516,-0.002597,-0.001565, 0.004563, 0.002917,-0.006706,-0.001978, 0.003712
-0.000465, 0.000499,-0.000404,-0.006403, 0.005039, 0.006637,-0.000066, 0.003675
 0.006382,-0.000213,-0.002205,-0.000947,-0.000891, 0.002644, 0.000312,-0.000555
-0.002613, 0.001478, 0.002438, 0.003400, 0.000104, 0.000716, 0.003431, 0.002077
 0.001635,-0.006435,-0.003619,-0.000271,-0.006162,-0.001054,-0.003028,-0.000322
-0.005348, 0.001116, 0.001349, 0.000350,-0.004485, 0.000225, 0.007041,-0.002606
-0.001735, 0.004939,-0.000030,-0.009230,-0.006136,-0.003922,-0.001963,-0.004953
-0.000659, 0.003800,-0.002380, 0.000122,-0.002399, 0.008976, 0.002131,-0.002971
 0.002717,-0.006295,-0.004846, 0.005312,-0.007891,-0.006887, 0.007048, 0.001275
 0.000440,-0.006930,-0.003516,-0.004442, 0.003169,-0.001815, 0.003700, 0.006393
-0.003022, 0.001846, 0.002356,-0.002190,-0.012201,-0.003654, 0.002284, 0.002940
-0.000352, 0.003184, 0.004285,-0.000605, 0.000280,-0.004045, 0.003765, 0.004219
 0.004200, 0.001722, 0.001750,-0.001117,-0.002783,-0.004861,-0.001351,-0.000139
 0.002051,-0.000962,-0.000761, 0.001121, 0.009569, 0.008851,-0.001491, 0.001381
-0.005128,-0.004075,-0.004077,-0.000933,-0.008806,-0.006671, 0.000080,-0.007469
-0.001216, 0.007968, 0.007308,-0.000716, 0.004306, 0.000964, 0.000213, 0.004718
-0.002187,-0.003534,-0.004590, 0.004489, 0.007973,-0.006501, 0.003826, 0.000930
-0.000242,-0.001197,-0.002658,-0.000953, 0.001733,-0.002993,-0.004708,-0.001440
 0.000870,-0.002281, 0.006529,-0.004241,-0.005078, 0.008783, 0.005786, 0.002211
-0.001858,-0.003106, 0.000942,-0.001499, 0.001153, 0.015710,-0.007291,-0.006382
-0.001568,-0.001487,-0.003006,-0.001238, 0.007577, 0.005350,-0.002667,-0.004089
-0.001603,-0.008331,-0.008642,-0.001036, 0.001939,-0.002001, 0.004022,-0.000330
-0.004022,-0.007271, 0.006484,-0.008576,-0.000345,-0.008804,-0.007149, 0.004686
 0.006009,-0.003884, 0.002775,-0.001054,-0.004300, 0.013302,-0.000150,-0.003954
-0.010892, 0.004126, 0.006297,-0.005478,-0.011198, 0.006686,-0.006372,-0.005194
 0.007594,-0.000816,-0.002691,-0.002280, 0.002350,-0.011224, 0.006060,-0.004486
 0.005339,-0.006008,-0.003454, 0.007858, 0.009264, 0.008517,-0.004454,-0.004390
 0.006044,-0.004716,-0.000612, 0.001938, 0.011292,-0.000421,-0.000228,-0.003346
 0.000626,-0.006389,-0.004868,-0.000484, 0.019825, 0.011824,-0.001689,-0.003616
 0.003368, 0.010321, 0.014067, 0.003980, 0.014752,-0.006228, 0.001629, 0.000786
-0.003524,-0.001664, 0.003823,-0.005980,-0.004757, 0.003728, 0.000769,-0.004874
 0.004070,-0.000197, 0.001509, 0.001263,-0.005074, 0.006418,-0.002797,-0.001948
-0.002107, 0.004435, 0.003517,-0.001598, 0.007081,-0.010301,-0.000537, 0.001572
-0.008755,-0.000784, 0.005831, 0.002639, 0.019345,-0.008365,-0.000884,-0.000458
 0.001592, 0.002946,-0.000267,-0.002866,-0.002169, 0.012322,-0.001153,-0.001957
 0.002223, 0.010862, 0.008309, 0.012811,-0.009497,-0.017543, 0.002641,-0.001675
-0.000376, 0.005166,-0.003612, 0.002615, 0.001905,-0.006854,-0.000491, 0.002977
-0.002209,-0.002926,-0.004249,-0.008980, 0.012191,-0.009689, 0.005895,-0.001910
-0.001780,-0.007121,-0.003783,-0.002669, 0.015629,-0.000139,-0.000826, 0.002988
 0.009424,-0.004389,-0.000854, 0.004228,-0.001724, 0.002847, 0.000361,-0.002098
 0.005865,-0.001091, 0.004917, 0.002850,-0.003357,-0.008168,-0.001814,-0.000712
-0.000134, 0.003647, 0.001747, 0.009418,-0.019459,-0.009418, 0.002569,-0.005165
 0.000533,-0.002286,-0.001496, 0.003532,-0.002627, 0.007092, 0.002242, 0.000588
 0.002150,-0.003367,-0.005127, 0.002765, 0.002015, 0.000330,-0.001039,-0.002156
 0.007286, 0.005793,-0.001619, 0.006919, 0.016676, 0.011782,-0.001439, 0.002834
-0.005395, 0.003010, 0.001070,-0.000925,-0.012654, 0.003929, 0.000276,-0.004733
-0.003298,-0.002962,-0.002088,-0.006115,-0.001606,-0.001259, 0.001084, 0.000761
-0.000058,-0.001320, 0.007534,-0.002774, 0.010804, 0.007369,-0.001440, 0.001118
-0.001053, 0.001940,-0.005229,-0.006593, 0.001619, 0.011054,-0.003195,-0.000325
 0.008214,-0.000992,-0.001430, 0.004083,-0.006017, 0.000005,-0.001323,-0.002839
-0.002089,-0.001545,-0.007650,-0.002729, 0.003534, 0.008363, 0.001914,-0.001345
 0.003732, 0.000279, 0.008784, 0.003956, 0.000821, 0.002402,-0.002167,-0.003413
 0.003373,-0.001523, 0.004248, 0.006009, 0.010044, 0.008865,-0.002253,-0.002518
-0.008746, 0.002489,-0.000305, 0.000003, 0.001067, 0.012401, 0.000219,-0.000586
 0.005019,-0.005187,-0.003972, 0.001946,-0.002163, 0.010595,-0.002683,-0.001323
-0.002381, 0.008611, 0.005483, 0.004886, 0.000508, 0.009942, 0.001042, 0.003523
 0.006247,-0.010454,-0.006976, 0.005929,-0.001318, 0.003552,-0.001062, 0.003194
-0.000001,-0.013636,-0.007407, 0.003931, 0.001202,-0.000129,-0.000148,-0.001310
-0.003966, 0.002695, 0.006711,-0.002187, 0.000409, 0.010083,-0.002174,-0.000344
-0.005126,-0.001715,-0.000501, 0.004255, 0.000002, 0.015656, 0.002427,-0.002728
 0.005962,-0.000210, 0.007675, 0.008274,-0.002250, 0.013793,-0.002982, 0.001169
-0.007567, 0.008544, 0.008198,-0.009013, 0.000447, 0.010485,-0.000388,-0.002083
